N_W_m N_L_m P_W_m P_L_m VCM NFmin_dB NF_dB Rn SOpt_real SOpt_imag
10e-6 0.36e-6 2e-6 0.36e-6 0.90 0.108882 28.3694 34291 0.999512 0.0300389
10e-6 0.36e-6 2e-6 0.36e-6 0.95 0.122893 29.3035 42531 0.999505 0.0303758
10e-6 0.36e-6 2e-6 0.36e-6 1.00 0.134143 30.0069 50017.8 0.999502 0.0305567
10e-6 0.36e-6 2e-6 0.36e-6 1.05 0.143468 30.5794 57073.1 0.999502 0.0306127
10e-6 0.36e-6 2e-6 0.36e-6 1.10 0.151668 31.0863 64143.9 0.999506 0.0305635
10e-6 0.36e-6 2e-6 0.36e-6 1.15 0.159314 31.5592 71529.3 0.999511 0.0304321
10e-6 0.36e-6 2e-6 0.50e-6 0.55 0.043147 22.8272 9535.92 0.999678 0.0232196
10e-6 0.36e-6 2e-6 0.50e-6 0.60 0.0393504 21.5967 7170.69 0.999646 0.0241192
10e-6 0.36e-6 2e-6 0.50e-6 0.65 0.0293714 18.6895 3647.01 0.999599 0.0248287
10e-6 0.36e-6 2e-6 0.50e-6 0.70 0.0350468 19.5943 4503.24 0.999552 0.026758
10e-6 0.36e-6 2e-6 0.50e-6 0.75 0.0610139 23.6837 11624.9 0.999521 0.028931
10e-6 0.36e-6 2e-6 0.50e-6 0.80 0.0834537 26.0088 19891.3 0.9995 0.030049
10e-6 0.36e-6 2e-6 0.50e-6 0.85 0.101046 27.4308 27616.2 0.999483 0.0308029
10e-6 0.36e-6 2e-6 0.50e-6 0.90 0.11512 28.4223 34711 0.999472 0.0312997
10e-6 0.36e-6 2e-6 0.50e-6 0.95 0.126704 29.1902 41434.2 0.999466 0.0315926
10e-6 0.36e-6 2e-6 0.50e-6 1.00 0.136429 29.8336 48058 0.999464 0.0317136
10e-6 0.36e-6 2e-6 0.50e-6 1.05 0.144818 30.408 54861.3 0.999467 0.0316905
10e-6 0.36e-6 2e-6 0.50e-6 1.10 0.152349 30.9459 62101.5 0.999474 0.0315451
10e-6 0.36e-6 2e-6 0.50e-6 1.15 0.15948 31.4581 69881.9 0.999483 0.0313127
10e-6 0.36e-6 10e-6 0.28e-6 0.55 0.0878995 27.2937 26752.6 0.999211 0.0387618
10e-6 0.36e-6 10e-6 0.28e-6 0.60 0.081158 26.2978 21260 0.99917 0.0396486
10e-6 0.36e-6 10e-6 0.28e-6 0.65 0.0651558 24.0572 12670.8 0.999117 0.0405938
10e-6 0.36e-6 10e-6 0.28e-6 0.70 0.0441121 20.3725 5395.45 0.999046 0.0414553
10e-6 0.36e-6 10e-6 0.28e-6 0.75 0.0281085 16.289 2076.6 0.998963 0.0419751
10e-6 0.36e-6 10e-6 0.28e-6 0.80 0.0168366 11.9243 728.458 0.998946 0.0396848
10e-6 0.36e-6 10e-6 0.28e-6 0.85 0.0240531 14.5511 1375.25 0.998904 0.0422988
10e-6 0.36e-6 10e-6 0.28e-6 0.90 0.0405296 18.7033 3657.65 0.998915 0.0437474
10e-6 0.36e-6 10e-6 0.28e-6 0.95 0.0612003 22.1538 8156.18 0.998941 0.0441009
10e-6 0.36e-6 10e-6 0.28e-6 1.00 0.0865704 25.1523 16317.7 0.998966 0.0441039
10e-6 0.36e-6 10e-6 0.28e-6 1.05 0.111179 27.3882 27339.2 0.998991 0.0438603
10e-6 0.36e-6 10e-6 0.28e-6 1.10 0.126963 28.6688 36732.6 0.999019 0.0433762
10e-6 0.36e-6 10e-6 0.28e-6 1.15 0.135679 29.4254 43733.2 0.999054 0.0426585
10e-6 0.36e-6 10e-6 0.36e-6 0.55 0.0769428 24.771 14942 0.998993 0.0435241
10e-6 0.36e-6 10e-6 0.36e-6 0.60 0.071425 23.9156 12261.5 0.998947 0.0443885
10e-6 0.36e-6 10e-6 0.36e-6 0.65 0.0589812 22.0249 7916.01 0.998888 0.0452957
10e-6 0.36e-6 10e-6 0.36e-6 0.70 0.0409307 18.6759 3634.08 0.99881 0.0460511
10e-6 0.36e-6 10e-6 0.36e-6 0.75 0.0255263 14.5994 1391.08 0.998743 0.0457158
10e-6 0.36e-6 10e-6 0.36e-6 0.80 0.0251035 14.2868 1291.04 0.998779 0.0446402
10e-6 0.36e-6 10e-6 0.36e-6 0.85 0.0456472 19.0801 3993.34 0.998769 0.0468767
10e-6 0.36e-6 10e-6 0.36e-6 0.90 0.0687694 22.515 8867.09 0.998786 0.0474049
10e-6 0.36e-6 10e-6 0.36e-6 0.95 0.0923102 25.0781 16039.1 0.998806 0.047487
10e-6 0.36e-6 10e-6 0.36e-6 1.00 0.111179 26.7958 23845.3 0.99883 0.0472391
10e-6 0.36e-6 10e-6 0.36e-6 1.05 0.122733 27.8428 30360.1 0.998863 0.0466848
10e-6 0.36e-6 10e-6 0.36e-6 1.10 0.129955 28.6062 36204.7 0.998908 0.0458279
10e-6 0.36e-6 10e-6 0.36e-6 1.15 0.136172 29.3281 42761.3 0.998963 0.0447279
10e-6 0.36e-6 10e-6 0.50e-6 0.55 0.0668926 21.5296 7056.15 0.998544 0.0518803
10e-6 0.36e-6 10e-6 0.50e-6 0.60 0.062917 20.8857 6076.83 0.998491 0.0527083
10e-6 0.36e-6 10e-6 0.50e-6 0.65 0.0545094 19.5275 4431.41 0.998424 0.0535439
10e-6 0.36e-6 10e-6 0.50e-6 0.70 0.0400106 16.8178 2351.27 0.998345 0.0539995
10e-6 0.36e-6 10e-6 0.50e-6 0.75 0.026954 13.5369 1078.25 0.998486 0.0495018
10e-6 0.36e-6 10e-6 0.50e-6 0.80 0.047879 18.1954 3247.71 0.99845 0.0525293
10e-6 0.36e-6 10e-6 0.50e-6 0.85 0.0723643 21.6638 7278.86 0.998456 0.053449
10e-6 0.36e-6 10e-6 0.50e-6 0.90 0.0937656 23.9401 12328.4 0.99847 0.0536961
10e-6 0.36e-6 10e-6 0.50e-6 0.95 0.109812 25.4415 17440.9 0.998493 0.0535437
10e-6 0.36e-6 10e-6 0.50e-6 1.00 0.120244 26.4711 22120.4 0.998532 0.0529901
10e-6 0.36e-6 10e-6 0.50e-6 1.05 0.126904 27.2997 26781.7 0.998591 0.0520362
10e-6 0.36e-6 10e-6 0.50e-6 1.10 0.131925 28.1091 32279.4 0.998667 0.0507009
10e-6 0.36e-6 10e-6 0.50e-6 1.15 0.13677 28.9526 39211.6 0.998753 0.049108
10e-6 0.36e-6 20e-6 0.28e-6 0.55 0.0972727 25.8696 19248.3 0.998055 0.0613939
10e-6 0.36e-6 20e-6 0.28e-6 0.60 0.0919604 25.2144 16545.4 0.997998 0.0622306
10e-6 0.36e-6 20e-6 0.28e-6 0.65 0.0810982 23.9313 12300 0.99793 0.0631166
10e-6 0.36e-6 20e-6 0.28e-6 0.70 0.0622057 21.4521 6928.12 0.997852 0.0639141
10e-6 0.36e-6 20e-6 0.28e-6 0.75 0.042726 18.085 3163.84 0.997766 0.0644494
10e-6 0.36e-6 20e-6 0.28e-6 0.80 0.0275685 14.342 1307.5 0.997694 0.0642049
10e-6 0.36e-6 20e-6 0.28e-6 0.85 0.0167648 10.3611 492.919 0.997873 0.0588883
10e-6 0.36e-6 20e-6 0.28e-6 0.90 0.0251581 13.4892 1065.57 0.99785 0.0612629
10e-6 0.36e-6 20e-6 0.28e-6 0.95 0.0402438 17.3627 2671.63 0.997902 0.0620122
10e-6 0.36e-6 20e-6 0.28e-6 1.00 0.0611255 21.0028 6242.66 0.997977 0.0617825
10e-6 0.36e-6 20e-6 0.28e-6 1.05 0.0869243 24.1926 13066.6 0.998055 0.0611072
10e-6 0.36e-6 20e-6 0.28e-6 1.10 0.106846 26.2179 20860.8 0.998139 0.0600041
10e-6 0.36e-6 20e-6 0.28e-6 1.15 0.116525 27.2909 26722.2 0.998239 0.0584724
10e-6 0.36e-6 20e-6 0.36e-6 0.55 0.0848222 23.1233 10200.8 0.99739 0.0708678
10e-6 0.36e-6 20e-6 0.36e-6 0.60 0.0801263 22.5265 8884.46 0.997325 0.0716631
10e-6 0.36e-6 20e-6 0.36e-6 0.65 0.0717508 21.4526 6926.87 0.99725 0.072489
10e-6 0.36e-6 20e-6 0.36e-6 0.70 0.0567143 19.3219 4221.51 0.997164 0.0731755
10e-6 0.36e-6 20e-6 0.36e-6 0.75 0.0393255 16.1565 2010.83 0.99708 0.0733687
10e-6 0.36e-6 20e-6 0.36e-6 0.80 0.0238216 12.1124 762.293 0.997223 0.0694799
10e-6 0.36e-6 20e-6 0.36e-6 0.85 0.0297714 13.8901 1173.2 0.997401 0.0678862
10e-6 0.36e-6 20e-6 0.36e-6 0.90 0.048779 18.006 3105.42 0.997437 0.0689799
10e-6 0.36e-6 20e-6 0.36e-6 0.95 0.070998 21.3161 6711.96 0.997509 0.0687969
10e-6 0.36e-6 20e-6 0.36e-6 1.00 0.0923149 23.7851 11889.2 0.997594 0.0680324
10e-6 0.36e-6 20e-6 0.36e-6 1.05 0.105798 25.2815 16801.4 0.997698 0.0667344
10e-6 0.36e-6 20e-6 0.36e-6 1.10 0.1126 26.2571 21047.3 0.997831 0.0648888
10e-6 0.36e-6 20e-6 0.36e-6 1.15 0.117584 27.1589 25917.8 0.997987 0.0625964
10e-6 0.36e-6 20e-6 0.50e-6 0.55 0.0729165 19.6107 4512.63 0.995982 0.0874587
10e-6 0.36e-6 20e-6 0.50e-6 0.60 0.0691547 19.111 4016.6 0.995905 0.0881894
10e-6 0.36e-6 20e-6 0.50e-6 0.65 0.0635012 18.3309 3347.87 0.995821 0.0889155
10e-6 0.36e-6 20e-6 0.50e-6 0.70 0.0529421 16.757 2314.95 0.995734 0.089378
10e-6 0.36e-6 20e-6 0.50e-6 0.75 0.0382702 14.1103 1235.83 0.995728 0.0884074
10e-6 0.36e-6 20e-6 0.50e-6 0.80 0.0317704 12.698 879.223 0.99645 0.0791044
10e-6 0.36e-6 20e-6 0.50e-6 0.85 0.0548569 17.2657 2609.7 0.996431 0.0814965
10e-6 0.36e-6 20e-6 0.50e-6 0.90 0.0764529 20.213 5192.73 0.996501 0.0815318
10e-6 0.36e-6 20e-6 0.50e-6 0.95 0.0940951 22.2195 8271.71 0.996595 0.0808468
10e-6 0.36e-6 20e-6 0.50e-6 1.00 0.105305 23.5449 11242.2 0.996729 0.0794722
10e-6 0.36e-6 20e-6 0.50e-6 1.05 0.111362 24.5426 14159.4 0.996911 0.0773818
10e-6 0.36e-6 20e-6 0.50e-6 1.10 0.115163 25.5197 17746.5 0.99714 0.0745877
10e-6 0.36e-6 20e-6 0.50e-6 1.15 0.118607 26.5835 22688.7 0.997393 0.0713178
10e-6 0.36e-6 30e-6 0.28e-6 0.55 0.10106 24.7161 14734.9 0.996394 0.08391
10e-6 0.36e-6 30e-6 0.28e-6 0.60 0.0961638 24.175 13002.3 0.996322 0.0846963
10e-6 0.36e-6 30e-6 0.28e-6 0.65 0.0878671 23.2635 10531 0.99624 0.0855224
10e-6 0.36e-6 30e-6 0.28e-6 0.70 0.0726893 21.499 6997.91 0.996154 0.0862496
10e-6 0.36e-6 30e-6 0.28e-6 0.75 0.0536541 18.7953 3731.77 0.996067 0.0867174
10e-6 0.36e-6 30e-6 0.28e-6 0.80 0.0364926 15.4961 1719.23 0.995998 0.086611
10e-6 0.36e-6 30e-6 0.28e-6 0.85 0.0222048 11.5265 659.441 0.996122 0.0834672
10e-6 0.36e-6 30e-6 0.28e-6 0.90 0.0189846 10.3296 488.678 0.996526 0.0777446
10e-6 0.36e-6 30e-6 0.28e-6 0.95 0.0317946 14.463 1345.09 0.99654 0.0797751
10e-6 0.36e-6 30e-6 0.28e-6 1.00 0.0493046 18.2657 3298.58 0.996672 0.0793816
10e-6 0.36e-6 30e-6 0.28e-6 1.05 0.0729796 21.8349 7567.3 0.99682 0.0782849
10e-6 0.36e-6 30e-6 0.28e-6 1.10 0.0936168 24.296 13375.5 0.996984 0.0765691
10e-6 0.36e-6 30e-6 0.28e-6 1.15 0.10355 25.5862 18021.3 0.997175 0.0742303
10e-6 0.36e-6 30e-6 0.36e-6 0.55 0.0879675 21.8829 7645.19 0.995051 0.0980307
10e-6 0.36e-6 30e-6 0.36e-6 0.60 0.083463 21.3671 6783.21 0.99497 0.0987567
10e-6 0.36e-6 30e-6 0.36e-6 0.65 0.0768171 20.5789 5648.9 0.994881 0.0994995
10e-6 0.36e-6 30e-6 0.36e-6 0.70 0.0650488 19.0867 3991.69 0.99479 0.100092
10e-6 0.36e-6 30e-6 0.36e-6 0.75 0.0489358 16.6389 2250.31 0.994711 0.100256
10e-6 0.36e-6 30e-6 0.36e-6 0.80 0.0325167 13.3136 1019.83 0.994747 0.0987304
10e-6 0.36e-6 30e-6 0.36e-6 0.85 0.0226705 10.5699 519.1 0.99562 0.0879689
10e-6 0.36e-6 30e-6 0.36e-6 0.90 0.0397808 15.1611 1587.62 0.99562 0.0903583
10e-6 0.36e-6 30e-6 0.36e-6 0.95 0.059756 18.7398 3683.19 0.995755 0.0899906
10e-6 0.36e-6 30e-6 0.36e-6 1.00 0.080553 21.5603 7097.45 0.995925 0.0887216
10e-6 0.36e-6 30e-6 0.36e-6 1.05 0.0944357 23.322 10674 0.996133 0.0866889
10e-6 0.36e-6 30e-6 0.36e-6 1.10 0.100827 24.4261 13779.9 0.996393 0.083865
10e-6 0.36e-6 30e-6 0.36e-6 1.15 0.104939 25.4352 17399.8 0.996694 0.0803917
10e-6 0.36e-6 30e-6 0.50e-6 0.55 0.0752558 18.2747 3298.26 0.992181 0.122698
10e-6 0.36e-6 30e-6 0.50e-6 0.60 0.0714685 17.8145 2961.54 0.992087 0.123331
10e-6 0.36e-6 30e-6 0.50e-6 0.65 0.0666884 17.2039 2566.42 0.99199 0.123941
10e-6 0.36e-6 30e-6 0.50e-6 0.70 0.0586711 16.1147 1986.05 0.991905 0.124292
10e-6 0.36e-6 30e-6 0.50e-6 0.75 0.0462899 14.1879 1256.62 0.991895 0.1237
10e-6 0.36e-6 30e-6 0.50e-6 0.80 0.0312322 11.1661 602.147 0.993285 0.110433
10e-6 0.36e-6 30e-6 0.50e-6 0.85 0.0459696 14.4386 1335.41 0.993628 0.109143
10e-6 0.36e-6 30e-6 0.50e-6 0.90 0.0664143 17.6815 2873.06 0.993758 0.109152
10e-6 0.36e-6 30e-6 0.50e-6 0.95 0.0837598 19.9234 4848.35 0.993956 0.107956
10e-6 0.36e-6 30e-6 0.50e-6 1.00 0.0948655 21.3998 6832.38 0.99423 0.105774
10e-6 0.36e-6 30e-6 0.50e-6 1.05 0.100432 22.4813 8779.95 0.994594 0.102565
10e-6 0.36e-6 30e-6 0.50e-6 1.10 0.103546 23.5455 11234.2 0.995047 0.0983331
10e-6 0.36e-6 30e-6 0.50e-6 1.15 0.106199 24.7357 14795.3 0.995545 0.0934081
10e-6 0.50e-6 0.66e-6 0.28e-6 0.55 0.0390456 29.4619 44120.8 0.999867 0.0156988
10e-6 0.50e-6 0.66e-6 0.28e-6 0.60 0.0366841 27.7778 29922.4 0.999851 0.0164049
10e-6 0.50e-6 0.66e-6 0.28e-6 0.65 0.0308244 24.5258 14124.9 0.999819 0.0176628
10e-6 0.50e-6 0.66e-6 0.28e-6 0.70 0.0237363 20.1691 5147.98 0.999758 0.0194141
10e-6 0.50e-6 0.66e-6 0.28e-6 0.75 0.0413889 22.6843 9225.51 0.999658 0.0241019
10e-6 0.50e-6 0.66e-6 0.28e-6 0.80 0.066792 24.7856 14996.7 0.99954 0.0285952
10e-6 0.50e-6 0.66e-6 0.28e-6 0.85 0.086486 25.8003 18956.2 0.999454 0.0313986
10e-6 0.50e-6 0.66e-6 0.28e-6 0.90 0.101837 26.5431 22500.8 0.999399 0.0331353
10e-6 0.50e-6 0.66e-6 0.28e-6 0.95 0.114687 27.1908 26127.4 0.999365 0.0341841
10e-6 0.50e-6 0.66e-6 0.28e-6 1.00 0.125864 27.7753 29898.4 0.999346 0.0348075
10e-6 0.50e-6 0.66e-6 0.28e-6 1.05 0.135786 28.3007 33749 0.999335 0.0351792
10e-6 0.50e-6 0.66e-6 0.28e-6 1.10 0.144736 28.772 37623.3 0.999329 0.0354011
10e-6 0.50e-6 0.66e-6 0.28e-6 1.15 0.152949 29.1979 41504.6 0.999326 0.0355301
10e-6 0.50e-6 0.66e-6 0.36e-6 0.55 0.0353143 27.7806 29941.7 0.999858 0.0160151
10e-6 0.50e-6 0.66e-6 0.36e-6 0.60 0.0336999 26.4166 21857.9 0.999842 0.0167199
10e-6 0.50e-6 0.66e-6 0.36e-6 0.65 0.0289508 23.582 11355.9 0.999809 0.0179666
10e-6 0.50e-6 0.66e-6 0.36e-6 0.70 0.0280074 21.1726 6499.13 0.999737 0.0206627
10e-6 0.50e-6 0.66e-6 0.36e-6 0.75 0.0530875 24.4255 13799.9 0.999633 0.0253856
10e-6 0.50e-6 0.66e-6 0.36e-6 0.80 0.0737826 25.3966 17269.7 0.999526 0.0291437
10e-6 0.50e-6 0.66e-6 0.36e-6 0.85 0.0898999 26.0277 19977.8 0.999445 0.0317277
10e-6 0.50e-6 0.66e-6 0.36e-6 0.90 0.103489 26.619 22898.4 0.99939 0.0334006
10e-6 0.50e-6 0.66e-6 0.36e-6 0.95 0.115445 27.2019 26194.3 0.999357 0.034422
10e-6 0.50e-6 0.66e-6 0.36e-6 1.00 0.126136 27.7584 29781.6 0.999338 0.0350259
10e-6 0.50e-6 0.66e-6 0.36e-6 1.05 0.135808 28.2752 33551.3 0.999327 0.0353772
10e-6 0.50e-6 0.66e-6 0.36e-6 1.10 0.144667 28.7499 37432.1 0.999323 0.0355749
10e-6 0.50e-6 0.66e-6 0.36e-6 1.15 0.152887 29.1848 41379.8 0.999321 0.035677
10e-6 0.50e-6 0.66e-6 0.50e-6 0.55 0.0327432 25.7375 18686.5 0.999843 0.0165705
10e-6 0.50e-6 0.66e-6 0.50e-6 0.60 0.0321212 24.8755 15313.2 0.999827 0.0172716
10e-6 0.50e-6 0.66e-6 0.50e-6 0.65 0.0284103 22.6673 9189.71 0.999794 0.0184508
10e-6 0.50e-6 0.66e-6 0.50e-6 0.70 0.039795 23.6632 11571 0.999718 0.0220044
10e-6 0.50e-6 0.66e-6 0.50e-6 0.75 0.0600351 24.946 15563.2 0.99961 0.0262768
10e-6 0.50e-6 0.66e-6 0.50e-6 0.80 0.0770896 25.5146 17746.3 0.999509 0.0296975
10e-6 0.50e-6 0.66e-6 0.50e-6 0.85 0.0914624 26.0208 19945.7 0.999429 0.0321912
10e-6 0.50e-6 0.66e-6 0.50e-6 0.90 0.104308 26.5709 22645.4 0.999375 0.0338317
10e-6 0.50e-6 0.66e-6 0.50e-6 0.95 0.115905 27.1416 25832 0.999341 0.0348332
10e-6 0.50e-6 0.66e-6 0.50e-6 1.00 0.126392 27.6983 29371.5 0.999323 0.0354166
10e-6 0.50e-6 0.66e-6 0.50e-6 1.05 0.135928 28.2221 33142.9 0.999314 0.0357425
10e-6 0.50e-6 0.66e-6 0.50e-6 1.10 0.144682 28.7075 37067.4 0.99931 0.0359089
10e-6 0.50e-6 0.66e-6 0.50e-6 1.15 0.152823 29.1542 41088.8 0.99931 0.0359766
10e-6 0.50e-6 2e-6 0.28e-6 0.55 0.0624475 30.9974 62852.7 0.999813 0.0187501
10e-6 0.50e-6 2e-6 0.28e-6 0.60 0.0570046 29.5439 44960.5 0.999796 0.019448
10e-6 0.50e-6 2e-6 0.28e-6 0.65 0.0462404 26.5712 22650.8 0.999762 0.0206941
10e-6 0.50e-6 2e-6 0.28e-6 0.70 0.0332332 22.1151 8086.21 0.999699 0.0225151
10e-6 0.50e-6 2e-6 0.28e-6 0.75 0.0231995 17.3825 2686.25 0.999606 0.0242888
10e-6 0.50e-6 2e-6 0.28e-6 0.80 0.038878 20.1774 5157.4 0.999489 0.029116
10e-6 0.50e-6 2e-6 0.28e-6 0.85 0.0658655 23.3745 10821.7 0.999371 0.0334221
10e-6 0.50e-6 2e-6 0.28e-6 0.90 0.0886806 25.193 16474.8 0.999309 0.0354751
10e-6 0.50e-6 2e-6 0.28e-6 0.95 0.106429 26.3834 21685.4 0.999274 0.0365759
10e-6 0.50e-6 2e-6 0.28e-6 1.00 0.120344 27.2372 26407 0.999256 0.0371805
10e-6 0.50e-6 2e-6 0.28e-6 1.05 0.131421 27.8844 30658.4 0.999247 0.0375
10e-6 0.50e-6 2e-6 0.28e-6 1.10 0.140586 28.4068 34583.3 0.999244 0.0376416
10e-6 0.50e-6 2e-6 0.28e-6 1.15 0.14872 28.8644 38432 0.999246 0.0376627
10e-6 0.50e-6 2e-6 0.36e-6 0.55 0.0563089 28.8023 37895.5 0.999789 0.0197067
10e-6 0.50e-6 2e-6 0.36e-6 0.60 0.0516496 27.5639 28480.9 0.999771 0.0204002
10e-6 0.50e-6 2e-6 0.36e-6 0.65 0.0427241 25.0189 15828.5 0.999735 0.0216368
10e-6 0.50e-6 2e-6 0.36e-6 0.70 0.0308857 20.9146 6121.26 0.999668 0.0233945
10e-6 0.50e-6 2e-6 0.36e-6 0.75 0.0296743 18.9908 3912.55 0.999572 0.0261155
10e-6 0.50e-6 2e-6 0.36e-6 0.80 0.0576575 23.0988 10153.4 0.999441 0.0314136
10e-6 0.50e-6 2e-6 0.36e-6 0.85 0.0807835 24.8315 15155.1 0.999343 0.0345204
10e-6 0.50e-6 2e-6 0.36e-6 0.90 0.0979569 25.8755 19286.7 0.999283 0.0362774
10e-6 0.50e-6 2e-6 0.36e-6 0.95 0.111367 26.6488 23054.8 0.999249 0.0372809
10e-6 0.50e-6 2e-6 0.36e-6 1.00 0.122402 27.2872 26713.2 0.999232 0.037822
10e-6 0.50e-6 2e-6 0.36e-6 1.05 0.131906 27.8456 30384.8 0.999225 0.0380758
10e-6 0.50e-6 2e-6 0.36e-6 1.10 0.1405 28.3566 34184.9 0.999225 0.0381416
10e-6 0.50e-6 2e-6 0.36e-6 1.15 0.148587 28.8354 38175 0.99923 0.0380831
10e-6 0.50e-6 2e-6 0.50e-6 0.55 0.0511218 26.0006 19855.7 0.999742 0.0213869
10e-6 0.50e-6 2e-6 0.50e-6 0.60 0.047743 25.1079 16157.3 0.999722 0.0220728
10e-6 0.50e-6 2e-6 0.50e-6 0.65 0.0412006 23.2477 10510.4 0.999684 0.0232873
10e-6 0.50e-6 2e-6 0.50e-6 0.70 0.0303324 19.753 4672.86 0.999621 0.0246742
10e-6 0.50e-6 2e-6 0.50e-6 0.75 0.0475164 22.2441 8330.88 0.999517 0.028886
10e-6 0.50e-6 2e-6 0.50e-6 0.80 0.0705102 24.1617 12982.4 0.999385 0.0332436
10e-6 0.50e-6 2e-6 0.50e-6 0.85 0.0879131 25.1436 16287.5 0.999292 0.0359239
10e-6 0.50e-6 2e-6 0.50e-6 0.90 0.101612 25.879 19301.6 0.999234 0.0375647
10e-6 0.50e-6 2e-6 0.50e-6 0.95 0.113153 26.5312 22436.9 0.9992 0.0385042
10e-6 0.50e-6 2e-6 0.50e-6 1.00 0.1232 27.1355 25793.5 0.999185 0.0389797
10e-6 0.50e-6 2e-6 0.50e-6 1.05 0.132186 27.7034 29404 0.999181 0.0391527
10e-6 0.50e-6 2e-6 0.50e-6 1.10 0.14047 28.2429 33299.5 0.999186 0.0391219
10e-6 0.50e-6 2e-6 0.50e-6 1.15 0.14836 28.7545 37469.2 0.999195 0.0389624
10e-6 0.50e-6 10e-6 0.28e-6 0.55 0.0941347 28.9645 39329.7 0.99929 0.036931
10e-6 0.50e-6 10e-6 0.28e-6 0.60 0.08854 28.2619 33447.1 0.999263 0.0375888
10e-6 0.50e-6 10e-6 0.28e-6 0.65 0.0803082 27.0476 25276.2 0.999211 0.0387843
10e-6 0.50e-6 10e-6 0.28e-6 0.70 0.0654862 24.639 14494.2 0.999126 0.0405496
10e-6 0.50e-6 10e-6 0.28e-6 0.75 0.0473546 21.009 6254.79 0.999005 0.0426008
10e-6 0.50e-6 10e-6 0.28e-6 0.80 0.0320436 16.9025 2399.13 0.998867 0.0442435
10e-6 0.50e-6 10e-6 0.28e-6 0.85 0.0208347 12.7606 893.702 0.99879 0.043392
10e-6 0.50e-6 10e-6 0.28e-6 0.90 0.0380232 17.1507 2542.91 0.998653 0.0484625
10e-6 0.50e-6 10e-6 0.28e-6 0.95 0.0604779 20.6756 5787.84 0.998593 0.0507204
10e-6 0.50e-6 10e-6 0.28e-6 1.00 0.0850943 23.4518 11012.8 0.998595 0.0512884
10e-6 0.50e-6 10e-6 0.28e-6 1.05 0.10655 25.3606 17118.9 0.998612 0.0512882
10e-6 0.50e-6 10e-6 0.28e-6 1.10 0.120088 26.4361 21943.6 0.998639 0.050931
10e-6 0.50e-6 10e-6 0.28e-6 1.15 0.12861 27.1178 25682.4 0.998677 0.0502899
10e-6 0.50e-6 10e-6 0.36e-6 0.55 0.0830493 26.188 20727 0.999084 0.0416961
10e-6 0.50e-6 10e-6 0.36e-6 0.60 0.0779672 25.5384 17840.1 0.999053 0.042334
10e-6 0.50e-6 10e-6 0.36e-6 0.65 0.071175 24.51 14067.6 0.998995 0.0435015
10e-6 0.50e-6 10e-6 0.36e-6 0.70 0.0592595 22.4875 8811.36 0.9989 0.045218
10e-6 0.50e-6 10e-6 0.36e-6 0.75 0.0432164 19.1885 4095.53 0.998767 0.047128
10e-6 0.50e-6 10e-6 0.36e-6 0.80 0.027719 14.9347 1506.71 0.998675 0.0471667
10e-6 0.50e-6 10e-6 0.36e-6 0.85 0.039583 17.3284 2651.14 0.998585 0.0498435
10e-6 0.50e-6 10e-6 0.36e-6 0.90 0.0637841 20.8639 6046.19 0.998458 0.0532914
10e-6 0.50e-6 10e-6 0.36e-6 0.95 0.0861399 23.2212 10439.8 0.99843 0.0543012
10e-6 0.50e-6 10e-6 0.36e-6 1.00 0.102825 24.707 14718.9 0.998435 0.0544643
10e-6 0.50e-6 10e-6 0.36e-6 1.05 0.113502 25.6282 18208.7 0.998463 0.05412
10e-6 0.50e-6 10e-6 0.36e-6 1.10 0.121221 26.3396 21459 0.998509 0.0533818
10e-6 0.50e-6 10e-6 0.36e-6 1.15 0.128463 27.0241 25131.3 0.99857 0.0523568
10e-6 0.50e-6 10e-6 0.50e-6 0.55 0.0720883 22.6292 9104.17 0.998655 0.0500575
10e-6 0.50e-6 10e-6 0.50e-6 0.60 0.0679151 22.0722 8002.15 0.998618 0.0506651
10e-6 0.50e-6 10e-6 0.50e-6 0.65 0.0630552 21.312 6709.04 0.99855 0.0517876
10e-6 0.50e-6 10e-6 0.50e-6 0.70 0.0548114 19.8727 4802.13 0.998441 0.0534127
10e-6 0.50e-6 10e-6 0.50e-6 0.75 0.0416317 17.2338 2592.55 0.998307 0.054898
10e-6 0.50e-6 10e-6 0.50e-6 0.80 0.037281 15.9979 1938.25 0.99839 0.0526697
10e-6 0.50e-6 10e-6 0.50e-6 0.85 0.0627963 19.9691 4910.4 0.998176 0.0578758
10e-6 0.50e-6 10e-6 0.50e-6 0.90 0.0832138 22.0987 8049.48 0.998091 0.0598066
10e-6 0.50e-6 10e-6 0.50e-6 0.95 0.0978111 23.433 10962.3 0.998072 0.0603955
10e-6 0.50e-6 10e-6 0.50e-6 1.00 0.107726 24.3626 13590.6 0.998094 0.0602173
10e-6 0.50e-6 10e-6 0.50e-6 1.05 0.114991 25.142 16272.6 0.998149 0.0594654
10e-6 0.50e-6 10e-6 0.50e-6 1.10 0.121348 25.913 19443.9 0.99823 0.0582474
10e-6 0.50e-6 10e-6 0.50e-6 1.15 0.127874 26.7082 23362.1 0.998326 0.0567299
10e-6 0.50e-6 20e-6 0.28e-6 0.55 0.101282 26.8161 23948.8 0.998175 0.059572
10e-6 0.50e-6 20e-6 0.28e-6 0.60 0.0960117 26.2764 21144.4 0.998135 0.0601806
10e-6 0.50e-6 20e-6 0.28e-6 0.65 0.0896843 25.5005 17676.2 0.99806 0.0613148
